0	80135	80119	80102	80084	80065	80045	80024	80002	79979	79955	79930	79904	79877	79849	79820	79790	79759	79727	79694	79660	79625	79589	79552	79514	79475	79435	79394	79352	79309	79265	79220	79174	79127	79079	79030	78980	78929	78877	78824	78770	78715	78659	78602	78544	78485	78425	78364	78302	78239	78175	78110	78044	77977	77909	77840	77770	77699	77627	77554	77480	77405	77329	77252	77174	77095	77015	76934	76852	76769	76685	76600	76514	76427	76339	76250	76160	76069	75977	75884	75790	75695	75599	75502	75404	75305	75205	75104	75002	74899	74795	74690	74584	74477	74369	74260	74150	74039	73927	73814	73700	73585	73469	73352	73234	73116	72998	72880	72762	72644	72526	72408	72290	72172	72054	71936	71818	71700	0
0	80120	80103	80085	80066	80046	80025	80003	79980	79956	79931	79905	79878	79850	79821	79791	79760	79728	79695	79661	79626	79590	79553	79515	79476	79436	79395	79353	79310	79266	79221	79175	79128	79080	79031	78981	78930	78878	78825	78771	78716	78660	78603	78545	78486	78426	78365	78303	78240	78176	78111	78045	77978	77910	77841	77771	77700	77628	77555	77481	77406	77330	77253	77175	77096	77016	76935	76853	76770	76686	76601	76515	76428	76340	76251	76161	76070	75978	75885	75791	75696	75600	75503	75405	75306	75206	75105	75003	74900	74796	74691	74585	74478	74370	74261	74151	74040	73928	73815	73701	73586	73470	73353	73235	73117	72999	72881	72763	72645	72527	72409	72291	72173	72055	71937	71819	71701	71583	0
0	80104	80086	80067	80047	80026	80004	79981	79957	79932	79906	79879	79851	79822	79792	79761	79729	79696	79662	79627	79591	79554	79516	79477	79437	79396	79354	79311	79267	79222	79176	79129	79081	79032	78982	78931	78879	78826	78772	78717	78661	78604	78546	78487	78427	78366	78304	78241	78177	78112	78046	77979	77911	77842	77772	77701	77629	77556	77482	77407	77331	77254	77176	77097	77017	76936	76854	76771	76687	76602	76516	76429	76341	76252	76162	76071	75979	75886	75792	75697	75601	75504	75406	75307	75207	75106	75004	74901	74797	74692	74586	74479	74371	74262	74152	74041	73929	73816	73702	73587	73471	73354	73236	73118	73000	72882	72764	72646	72528	72410	72292	72174	72056	71938	71820	71702	71584	71466	0
0	80087	80068	80048	80027	80005	79982	79958	79933	79907	79880	79852	79823	79793	79762	79730	79697	79663	79628	79592	79555	79517	79478	79438	79397	79355	79312	79268	79223	79177	79130	79082	79033	78983	78932	78880	78827	78773	78718	78662	78605	78547	78488	78428	78367	78305	78242	78178	78113	78047	77980	77912	77843	77773	77702	77630	77557	77483	77408	77332	77255	77177	77098	77018	76937	76855	76772	76688	76603	76517	76430	76342	76253	76163	76072	75980	75887	75793	75698	75602	75505	75407	75308	75208	75107	75005	74902	74798	74693	74587	74480	74372	74263	74153	74042	73930	73817	73703	73588	73472	73355	73237	73119	73001	72883	72765	72647	72529	72411	72293	72175	72057	71939	71821	71703	71585	71467	71349	0
0	80069	80049	80028	80006	79983	79959	79934	79908	79881	79853	79824	79794	79763	79731	79698	79664	79629	79593	79556	79518	79479	79439	79398	79356	79313	79269	79224	79178	79131	79083	79034	78984	78933	78881	78828	78774	78719	78663	78606	78548	78489	78429	78368	78306	78243	78179	78114	78048	77981	77913	77844	77774	77703	77631	77558	77484	77409	77333	77256	77178	77099	77019	76938	76856	76773	76689	76604	76518	76431	76343	76254	76164	76073	75981	75888	75794	75699	75603	75506	75408	75309	75209	75108	75006	74903	74799	74694	74588	74481	74373	74264	74154	74043	73931	73818	73704	73589	73473	73356	73238	73120	73002	72884	72766	72648	72530	72412	72294	72176	72058	71940	71822	71704	71586	71468	71350	71232	0
0	80050	80029	80007	79984	79960	79935	79909	79882	79854	79825	79795	79764	79732	79699	79665	79630	79594	79557	79519	79480	79440	79399	79357	79314	79270	79225	79179	79132	79084	79035	78985	78934	78882	78829	78775	78720	78664	78607	78549	78490	78430	78369	78307	78244	78180	78115	78049	77982	77914	77845	77775	77704	77632	77559	77485	77410	77334	77257	77179	77100	77020	76939	76857	76774	76690	76605	76519	76432	76344	76255	76165	76074	75982	75889	75795	75700	75604	75507	75409	75310	75210	75109	75007	74904	74800	74695	74589	74482	74374	74265	74155	74044	73932	73819	73705	73590	73474	73357	73239	73121	73003	72885	72767	72649	72531	72413	72295	72177	72059	71941	71823	71705	71587	71469	71351	71233	71115	0
0	80030	80008	79985	79961	79936	79910	79883	79855	79826	79796	79765	79733	79700	79666	79631	79595	79558	79520	79481	79441	79400	79358	79315	79271	79226	79180	79133	79085	79036	78986	78935	78883	78830	78776	78721	78665	78608	78550	78491	78431	78370	78308	78245	78181	78116	78050	77983	77915	77846	77776	77705	77633	77560	77486	77411	77335	77258	77180	77101	77021	76940	76858	76775	76691	76606	76520	76433	76345	76256	76166	76075	75983	75890	75796	75701	75605	75508	75410	75311	75211	75110	75008	74905	74801	74696	74590	74483	74375	74266	74156	74045	73933	73820	73706	73591	73475	73358	73240	73122	73004	72886	72768	72650	72532	72414	72296	72178	72060	71942	71824	71706	71588	71470	71352	71234	71116	70998	0
0	80009	79986	79962	79937	79911	79884	79856	79827	79797	79766	79734	79701	79667	79632	79596	79559	79521	79482	79442	79401	79359	79316	79272	79227	79181	79134	79086	79037	78987	78936	78884	78831	78777	78722	78666	78609	78551	78492	78432	78371	78309	78246	78182	78117	78051	77984	77916	77847	77777	77706	77634	77561	77487	77412	77336	77259	77181	77102	77022	76941	76859	76776	76692	76607	76521	76434	76346	76257	76167	76076	75984	75891	75797	75702	75606	75509	75411	75312	75212	75111	75009	74906	74802	74697	74591	74484	74376	74267	74157	74046	73934	73821	73707	73592	73476	73359	73241	73123	73005	72887	72769	72651	72533	72415	72297	72179	72061	71943	71825	71707	71589	71471	71353	71235	71117	70999	70881	0
0	79987	79963	79938	79912	79885	79857	79828	79798	79767	79735	79702	79668	79633	79597	79560	79522	79483	79443	79402	79360	79317	79273	79228	79182	79135	79087	79038	78988	78937	78885	78832	78778	78723	78667	78610	78552	78493	78433	78372	78310	78247	78183	78118	78052	77985	77917	77848	77778	77707	77635	77562	77488	77413	77337	77260	77182	77103	77023	76942	76860	76777	76693	76608	76522	76435	76347	76258	76168	76077	75985	75892	75798	75703	75607	75510	75412	75313	75213	75112	75010	74907	74803	74698	74592	74485	74377	74268	74158	74047	73935	73822	73708	73593	73477	73360	73242	73124	73006	72888	72770	72652	72534	72416	72298	72180	72062	71944	71826	71708	71590	71472	71354	71236	71118	71000	70882	70764	0
0	79964	79939	79913	79886	79858	79829	79799	79768	79736	79703	79669	79634	79598	79561	79523	79484	79444	79403	79361	79318	79274	79229	79183	79136	79088	79039	78989	78938	78886	78833	78779	78724	78668	78611	78553	78494	78434	78373	78311	78248	78184	78119	78053	77986	77918	77849	77779	77708	77636	77563	77489	77414	77338	77261	77183	77104	77024	76943	76861	76778	76694	76609	76523	76436	76348	76259	76169	76078	75986	75893	75799	75704	75608	75511	75413	75314	75214	75113	75011	74908	74804	74699	74593	74486	74378	74269	74159	74048	73936	73823	73709	73594	73478	73361	73243	73125	73007	72889	72771	72653	72535	72417	72299	72181	72063	71945	71827	71709	71591	71473	71355	71237	71119	71001	70883	70765	70647	0
0	79940	79914	79887	79859	79830	79800	79769	79737	79704	79670	79635	79599	79562	79524	79485	79445	79404	79362	79319	79275	79230	79184	79137	79089	79040	78990	78939	78887	78834	78780	78725	78669	78612	78554	78495	78435	78374	78312	78249	78185	78120	78054	77987	77919	77850	77780	77709	77637	77564	77490	77415	77339	77262	77184	77105	77025	76944	76862	76779	76695	76610	76524	76437	76349	76260	76170	76079	75987	75894	75800	75705	75609	75512	75414	75315	75215	75114	75012	74909	74805	74700	74594	74487	74379	74270	74160	74049	73937	73824	73710	73595	73479	73362	73244	73126	73008	72890	72772	72654	72536	72418	72300	72182	72064	71946	71828	71710	71592	71474	71356	71238	71120	71002	70884	70766	70648	70530	0
0	79915	79888	79860	79831	79801	79770	79738	79705	79671	79636	79600	79563	79525	79486	79446	79405	79363	79320	79276	79231	79185	79138	79090	79041	78991	78940	78888	78835	78781	78726	78670	78613	78555	78496	78436	78375	78313	78250	78186	78121	78055	77988	77920	77851	77781	77710	77638	77565	77491	77416	77340	77263	77185	77106	77026	76945	76863	76780	76696	76611	76525	76438	76350	76261	76171	76080	75988	75895	75801	75706	75610	75513	75415	75316	75216	75115	75013	74910	74806	74701	74595	74488	74380	74271	74161	74050	73938	73825	73711	73596	73480	73363	73245	73127	73009	72891	72773	72655	72537	72419	72301	72183	72065	71947	71829	71711	71593	71475	71357	71239	71121	71003	70885	70767	70649	70531	70413	0
0	79889	79861	79832	79802	79771	79739	79706	79672	79637	79601	79564	79526	79487	79447	79406	79364	79321	79277	79232	79186	79139	79091	79042	78992	78941	78889	78836	78782	78727	78671	78614	78556	78497	78437	78376	78314	78251	78187	78122	78056	77989	77921	77852	77782	77711	77639	77566	77492	77417	77341	77264	77186	77107	77027	76946	76864	76781	76697	76612	76526	76439	76351	76262	76172	76081	75989	75896	75802	75707	75611	75514	75416	75317	75217	75116	75014	74911	74807	74702	74596	74489	74381	74272	74162	74051	73939	73826	73712	73597	73481	73364	73246	73128	73010	72892	72774	72656	72538	72420	72302	72184	72066	71948	71830	71712	71594	71476	71358	71240	71122	71004	70886	70768	70650	70532	70414	70296	0
0	79862	79833	79803	79772	79740	79707	79673	79638	79602	79565	79527	79488	79448	79407	79365	79322	79278	79233	79187	79140	79092	79043	78993	78942	78890	78837	78783	78728	78672	78615	78557	78498	78438	78377	78315	78252	78188	78123	78057	77990	77922	77853	77783	77712	77640	77567	77493	77418	77342	77265	77187	77108	77028	76947	76865	76782	76698	76613	76527	76440	76352	76263	76173	76082	75990	75897	75803	75708	75612	75515	75417	75318	75218	75117	75015	74912	74808	74703	74597	74490	74382	74273	74163	74052	73940	73827	73713	73598	73482	73365	73247	73129	73011	72893	72775	72657	72539	72421	72303	72185	72067	71949	71831	71713	71595	71477	71359	71241	71123	71005	70887	70769	70651	70533	70415	70297	70179	0
0	79834	79804	79773	79741	79708	79674	79639	79603	79566	79528	79489	79449	79408	79366	79323	79279	79234	79188	79141	79093	79044	78994	78943	78891	78838	78784	78729	78673	78616	78558	78499	78439	78378	78316	78253	78189	78124	78058	77991	77923	77854	77784	77713	77641	77568	77494	77419	77343	77266	77188	77109	77029	76948	76866	76783	76699	76614	76528	76441	76353	76264	76174	76083	75991	75898	75804	75709	75613	75516	75418	75319	75219	75118	75016	74913	74809	74704	74598	74491	74383	74274	74164	74053	73941	73828	73714	73599	73483	73366	73248	73130	73012	72894	72776	72658	72540	72422	72304	72186	72068	71950	71832	71714	71596	71478	71360	71242	71124	71006	70888	70770	70652	70534	70416	70298	70180	70062	0
0	79805	79774	79742	79709	79675	79640	79604	79567	79529	79490	79450	79409	79367	79324	79280	79235	79189	79142	79094	79045	78995	78944	78892	78839	78785	78730	78674	78617	78559	78500	78440	78379	78317	78254	78190	78125	78059	77992	77924	77855	77785	77714	77642	77569	77495	77420	77344	77267	77189	77110	77030	76949	76867	76784	76700	76615	76529	76442	76354	76265	76175	76084	75992	75899	75805	75710	75614	75517	75419	75320	75220	75119	75017	74914	74810	74705	74599	74492	74384	74275	74165	74054	73942	73829	73715	73600	73484	73367	73249	73131	73013	72895	72777	72659	72541	72423	72305	72187	72069	71951	71833	71715	71597	71479	71361	71243	71125	71007	70889	70771	70653	70535	70417	70299	70181	70063	69945	0
0	79775	79743	79710	79676	79641	79605	79568	79530	79491	79451	79410	79368	79325	79281	79236	79190	79143	79095	79046	78996	78945	78893	78840	78786	78731	78675	78618	78560	78501	78441	78380	78318	78255	78191	78126	78060	77993	77925	77856	77786	77715	77643	77570	77496	77421	77345	77268	77190	77111	77031	76950	76868	76785	76701	76616	76530	76443	76355	76266	76176	76085	75993	75900	75806	75711	75615	75518	75420	75321	75221	75120	75018	74915	74811	74706	74600	74493	74385	74276	74166	74055	73943	73830	73716	73601	73485	73368	73250	73132	73014	72896	72778	72660	72542	72424	72306	72188	72070	71952	71834	71716	71598	71480	71362	71244	71126	71008	70890	70772	70654	70536	70418	70300	70182	70064	69946	69828	0
0	79744	79711	79677	79642	79606	79569	79531	79492	79452	79411	79369	79326	79282	79237	79191	79144	79096	79047	78997	78946	78894	78841	78787	78732	78676	78619	78561	78502	78442	78381	78319	78256	78192	78127	78061	77994	77926	77857	77787	77716	77644	77571	77497	77422	77346	77269	77191	77112	77032	76951	76869	76786	76702	76617	76531	76444	76356	76267	76177	76086	75994	75901	75807	75712	75616	75519	75421	75322	75222	75121	75019	74916	74812	74707	74601	74494	74386	74277	74167	74056	73944	73831	73717	73602	73486	73369	73251	73133	73015	72897	72779	72661	72543	72425	72307	72189	72071	71953	71835	71717	71599	71481	71363	71245	71127	71009	70891	70773	70655	70537	70419	70301	70183	70065	69947	69829	69711	0
0	79712	79678	79643	79607	79570	79532	79493	79453	79412	79370	79327	79283	79238	79192	79145	79097	79048	78998	78947	78895	78842	78788	78733	78677	78620	78562	78503	78443	78382	78320	78257	78193	78128	78062	77995	77927	77858	77788	77717	77645	77572	77498	77423	77347	77270	77192	77113	77033	76952	76870	76787	76703	76618	76532	76445	76357	76268	76178	76087	75995	75902	75808	75713	75617	75520	75422	75323	75223	75122	75020	74917	74813	74708	74602	74495	74387	74278	74168	74057	73945	73832	73718	73603	73487	73370	73252	73134	73016	72898	72780	72662	72544	72426	72308	72190	72072	71954	71836	71718	71600	71482	71364	71246	71128	71010	70892	70774	70656	70538	70420	70302	70184	70066	69948	69830	69712	69594	0
0	79679	79644	79608	79571	79533	79494	79454	79413	79371	79328	79284	79239	79193	79146	79098	79049	78999	78948	78896	78843	78789	78734	78678	78621	78563	78504	78444	78383	78321	78258	78194	78129	78063	77996	77928	77859	77789	77718	77646	77573	77499	77424	77348	77271	77193	77114	77034	76953	76871	76788	76704	76619	76533	76446	76358	76269	76179	76088	75996	75903	75809	75714	75618	75521	75423	75324	75224	75123	75021	74918	74814	74709	74603	74496	74388	74279	74169	74058	73946	73833	73719	73604	73488	73371	73253	73135	73017	72899	72781	72663	72545	72427	72309	72191	72073	71955	71837	71719	71601	71483	71365	71247	71129	71011	70893	70775	70657	70539	70421	70303	70185	70067	69949	69831	69713	69595	69477	0
0	79645	79609	79572	79534	79495	79455	79414	79372	79329	79285	79240	79194	79147	79099	79050	79000	78949	78897	78844	78790	78735	78679	78622	78564	78505	78445	78384	78322	78259	78195	78130	78064	77997	77929	77860	77790	77719	77647	77574	77500	77425	77349	77272	77194	77115	77035	76954	76872	76789	76705	76620	76534	76447	76359	76270	76180	76089	75997	75904	75810	75715	75619	75522	75424	75325	75225	75124	75022	74919	74815	74710	74604	74497	74389	74280	74170	74059	73947	73834	73720	73605	73489	73372	73254	73136	73018	72900	72782	72664	72546	72428	72310	72192	72074	71956	71838	71720	71602	71484	71366	71248	71130	71012	70894	70776	70658	70540	70422	70304	70186	70068	69950	69832	69714	69596	69478	69360	0
0	79610	79573	79535	79496	79456	79415	79373	79330	79286	79241	79195	79148	79100	79051	79001	78950	78898	78845	78791	78736	78680	78623	78565	78506	78446	78385	78323	78260	78196	78131	78065	77998	77930	77861	77791	77720	77648	77575	77501	77426	77350	77273	77195	77116	77036	76955	76873	76790	76706	76621	76535	76448	76360	76271	76181	76090	75998	75905	75811	75716	75620	75523	75425	75326	75226	75125	75023	74920	74816	74711	74605	74498	74390	74281	74171	74060	73948	73835	73721	73606	73490	73373	73255	73137	73019	72901	72783	72665	72547	72429	72311	72193	72075	71957	71839	71721	71603	71485	71367	71249	71131	71013	70895	70777	70659	70541	70423	70305	70187	70069	69951	69833	69715	69597	69479	69361	69243	0
0	79574	79536	79497	79457	79416	79374	79331	79287	79242	79196	79149	79101	79052	79002	78951	78899	78846	78792	78737	78681	78624	78566	78507	78447	78386	78324	78261	78197	78132	78066	77999	77931	77862	77792	77721	77649	77576	77502	77427	77351	77274	77196	77117	77037	76956	76874	76791	76707	76622	76536	76449	76361	76272	76182	76091	75999	75906	75812	75717	75621	75524	75426	75327	75227	75126	75024	74921	74817	74712	74606	74499	74391	74282	74172	74061	73949	73836	73722	73607	73491	73374	73256	73138	73020	72902	72784	72666	72548	72430	72312	72194	72076	71958	71840	71722	71604	71486	71368	71250	71132	71014	70896	70778	70660	70542	70424	70306	70188	70070	69952	69834	69716	69598	69480	69362	69244	69126	0
0	79537	79498	79458	79417	79375	79332	79288	79243	79197	79150	79102	79053	79003	78952	78900	78847	78793	78738	78682	78625	78567	78508	78448	78387	78325	78262	78198	78133	78067	78000	77932	77863	77793	77722	77650	77577	77503	77428	77352	77275	77197	77118	77038	76957	76875	76792	76708	76623	76537	76450	76362	76273	76183	76092	76000	75907	75813	75718	75622	75525	75427	75328	75228	75127	75025	74922	74818	74713	74607	74500	74392	74283	74173	74062	73950	73837	73723	73608	73492	73375	73257	73139	73021	72903	72785	72667	72549	72431	72313	72195	72077	71959	71841	71723	71605	71487	71369	71251	71133	71015	70897	70779	70661	70543	70425	70307	70189	70071	69953	69835	69717	69599	69481	69363	69245	69127	69009	0
